fold,flatBand,slopeLen,adxStrongTh,minScore,cooldown,is_n,is_pf,is_exp,is_win_rate,is_wins,is_losses,is_win3R,is_tp1R,is_sl
2,0.3,10,25,50,25,126,1.5384615384615385,0.3333333333333333,0.38095238095238093,48,78,36,12,78
2,0.3,10,25,50,50,97,1.5081967213114753,0.31958762886597936,0.3711340206185567,36,61,28,8,61
2,0.3,10,25,60,10,126,1.5316455696202531,0.3333333333333333,0.373015873015873,47,79,37,10,79
2,0.3,10,25,60,25,115,1.5492957746478873,0.3391304347826087,0.3826086956521739,44,71,33,11,71
2,0.3,10,25,60,50,94,1.28125,0.19148936170212766,0.3191489361702128,30,64,26,4,64
2,0.3,10,25,75,10,126,1.5316455696202531,0.3333333333333333,0.373015873015873,47,79,37,10,79
2,0.3,10,25,75,25,115,1.5492957746478873,0.3391304347826087,0.3826086956521739,44,71,33,11,71
2,0.3,10,25,75,50,94,1.28125,0.19148936170212766,0.3191489361702128,30,64,26,4,64
2,0.3,20,20,50,10,143,1.5113636363636365,0.3146853146853147,0.38461538461538464,55,88,39,16,88
2,0.3,20,20,50,25,136,1.3953488372093024,0.25,0.36764705882352944,50,86,35,15,86
2,0.3,20,20,50,50,101,1.353846153846154,0.22772277227722773,0.3564356435643564,36,65,26,10,65
2,0.3,20,20,60,10,137,1.5058823529411764,0.31386861313868614,0.3795620437956204,52,85,38,14,85
2,0.3,20,20,60,25,129,1.244186046511628,0.16279069767441862,0.3333333333333333,43,86,32,11,86
2,0.3,20,20,60,50,97,1.196969696969697,0.13402061855670103,0.31958762886597936,31,66,24,7,66
2,0.3,20,20,75,10,137,1.5058823529411764,0.31386861313868614,0.3795620437956204,52,85,38,14,85
2,0.3,20,20,75,25,129,1.244186046511628,0.16279069767441862,0.3333333333333333,43,86,32,11,86
2,0.3,20,20,75,50,97,1.196969696969697,0.13402061855670103,0.31958762886597936,31,66,24,7,66
2,0.3,20,25,50,10,143,1.5113636363636365,0.3146853146853147,0.38461538461538464,55,88,39,16,88
2,0.3,20,25,50,25,136,1.3953488372093024,0.25,0.36764705882352944,50,86,35,15,86
2,0.3,20,25,50,50,101,1.353846153846154,0.22772277227722773,0.3564356435643564,36,65,26,10,65
2,0.3,20,25,60,10,131,1.524390243902439,0.3282442748091603,0.37404580152671757,49,82,38,11,82
2,0.3,20,25,60,25,125,1.353658536585366,0.232,0.344,43,82,34,9,82
2,0.3,20,25,60,50,93,1.2380952380952381,0.16129032258064516,0.3225806451612903,30,63,24,6,63
2,0.3,20,25,75,10,131,1.524390243902439,0.3282442748091603,0.37404580152671757,49,82,38,11,82
2,0.3,20,25,75,25,125,1.353658536585366,0.232,0.344,43,82,34,9,82
2,0.3,20,25,75,50,93,1.2380952380952381,0.16129032258064516,0.3225806451612903,30,63,24,6,63
2,0.5,5,20,50,10,75,2.261904761904762,0.7066666666666667,0.44,33,42,31,2,42
2,0.5,5,20,50,25,73,2.2439024390243905,0.6986301369863014,0.4383561643835616,32,41,30,2,41
2,0.5,5,20,50,50,63,2.78125,0.9047619047619048,0.49206349206349204,31,32,29,2,32
2,0.5,5,20,60,10,75,2.261904761904762,0.7066666666666667,0.44,33,42,31,2,42
2,0.5,5,20,60,25,73,2.2439024390243905,0.6986301369863014,0.4383561643835616,32,41,30,2,41
2,0.5,5,20,60,50,63,2.78125,0.9047619047619048,0.49206349206349204,31,32,29,2,32
2,0.5,5,20,75,10,75,2.261904761904762,0.7066666666666667,0.44,33,42,31,2,42
2,0.5,5,20,75,25,73,2.2439024390243905,0.6986301369863014,0.4383561643835616,32,41,30,2,41
2,0.5,5,20,75,50,63,2.78125,0.9047619047619048,0.49206349206349204,31,32,29,2,32
2,0.5,5,25,50,10,75,2.261904761904762,0.7066666666666667,0.44,33,42,31,2,42
2,0.5,5,25,50,25,73,2.2439024390243905,0.6986301369863014,0.4383561643835616,32,41,30,2,41
2,0.5,5,25,50,50,63,2.78125,0.9047619047619048,0.49206349206349204,31,32,29,2,32
2,0.5,5,25,60,10,75,2.261904761904762,0.7066666666666667,0.44,33,42,31,2,42
2,0.5,5,25,60,25,73,2.2439024390243905,0.6986301369863014,0.4383561643835616,32,41,30,2,41
2,0.5,5,25,60,50,63,2.78125,0.9047619047619048,0.49206349206349204,31,32,29,2,32
2,0.5,5,25,75,10,75,2.261904761904762,0.7066666666666667,0.44,33,42,31,2,42
2,0.5,5,25,75,25,73,2.2439024390243905,0.6986301369863014,0.4383561643835616,32,41,30,2,41
2,0.5,5,25,75,50,63,2.78125,0.9047619047619048,0.49206349206349204,31,32,29,2,32
2,0.5,10,20,50,10,107,1.8870967741935485,0.514018691588785,0.4205607476635514,45,62,36,9,62
2,0.5,10,20,50,25,106,1.8253968253968254,0.49056603773584906,0.4056603773584906,43,63,36,7,63
2,0.5,10,20,50,50,85,1.75,0.4588235294117647,0.38823529411764707,33,52,29,4,52
2,0.5,10,20,60,10,106,1.8387096774193548,0.49056603773584906,0.41509433962264153,44,62,35,9,62
2,0.5,10,20,60,25,105,1.7777777777777777,0.4666666666666667,0.4,42,63,35,7,63
2,0.5,10,20,60,50,85,1.75,0.4588235294117647,0.38823529411764707,33,52,29,4,52
2,0.5,10,20,75,10,106,1.8387096774193548,0.49056603773584906,0.41509433962264153,44,62,35,9,62
2,0.5,10,20,75,25,105,1.7777777777777777,0.4666666666666667,0.4,42,63,35,7,63
2,0.5,10,20,75,50,85,1.75,0.4588235294117647,0.38823529411764707,33,52,29,4,52
2,0.5,10,25,50,10,107,1.8870967741935485,0.514018691588785,0.4205607476635514,45,62,36,9,62
2,0.5,10,25,50,25,106,1.8253968253968254,0.49056603773584906,0.4056603773584906,43,63,36,7,63
2,0.5,10,25,50,50,85,1.75,0.4588235294117647,0.38823529411764707,33,52,29,4,52
2,0.5,10,25,60,10,105,1.8225806451612903,0.4857142857142857,0.4095238095238095,43,62,35,8,62
2,0.5,10,25,60,25,103,1.7903225806451613,0.47572815533980584,0.39805825242718446,41,62,35,6,62
2,0.5,10,25,60,50,84,1.7307692307692308,0.4523809523809524,0.38095238095238093,32,52,29,3,52
2,0.5,10,25,75,10,105,1.8225806451612903,0.4857142857142857,0.4095238095238095,43,62,35,8,62
2,0.5,10,25,75,25,103,1.7903225806451613,0.47572815533980584,0.39805825242718446,41,62,35,6,62
2,0.5,10,25,75,50,84,1.7307692307692308,0.4523809523809524,0.38095238095238093,32,52,29,3,52
2,0.5,20,20,50,10,131,1.620253164556962,0.37404580152671757,0.3969465648854962,52,79,38,14,79
2,0.5,20,20,50,25,119,1.6901408450704225,0.4117647058823529,0.40336134453781514,48,71,36,12,71
2,0.5,20,20,50,50,96,1.4262295081967213,0.2708333333333333,0.3645833333333333,35,61,26,9,61
2,0.5,20,20,60,10,126,1.631578947368421,0.38095238095238093,0.3968253968253968,50,76,37,13,76
2,0.5,20,20,60,25,114,1.5352112676056338,0.3333333333333333,0.37719298245614036,43,71,33,10,71
2,0.5,20,20,60,50,93,1.3770491803278688,0.24731182795698925,0.34408602150537637,32,61,26,6,61
2,0.5,20,20,75,10,126,1.631578947368421,0.38095238095238093,0.3968253968253968,50,76,37,13,76
2,0.5,20,20,75,25,114,1.5352112676056338,0.3333333333333333,0.37719298245614036,43,71,33,10,71
2,0.5,20,20,75,50,93,1.3770491803278688,0.24731182795698925,0.34408602150537637,32,61,26,6,61
2,0.5,20,25,50,10,131,1.620253164556962,0.37404580152671757,0.3969465648854962,52,79,38,14,79
2,0.5,20,25,50,25,119,1.6901408450704225,0.4117647058823529,0.40336134453781514,48,71,36,12,71
2,0.5,20,25,50,50,96,1.4262295081967213,0.2708333333333333,0.3645833333333333,35,61,26,9,61
2,0.5,20,25,60,10,121,1.6081081081081081,0.371900826446281,0.3884297520661157,47,74,36,11,74
2,0.5,20,25,60,25,109,1.5820895522388059,0.3577981651376147,0.3853211009174312,42,67,32,10,67
2,0.5,20,25,60,50,89,1.4736842105263157,0.30337078651685395,0.3595505617977528,32,57,26,6,57
2,0.5,20,25,75,10,121,1.6081081081081081,0.371900826446281,0.3884297520661157,47,74,36,11,74
2,0.5,20,25,75,25,109,1.5820895522388059,0.3577981651376147,0.3853211009174312,42,67,32,10,67
2,0.5,20,25,75,50,89,1.4736842105263157,0.30337078651685395,0.3595505617977528,32,57,26,6,57
2,0.7,5,20,50,10,55,2.0,0.6,0.4,22,33,22,0,33
2,0.7,5,20,50,25,54,2.0625,0.6296296296296297,0.4074074074074074,22,32,22,0,32
2,0.7,5,20,50,50,48,2.3333333333333335,0.75,0.4375,21,27,21,0,27
2,0.7,5,20,60,10,55,2.0,0.6,0.4,22,33,22,0,33
2,0.7,5,20,60,25,54,2.0625,0.6296296296296297,0.4074074074074074,22,32,22,0,32
2,0.7,5,20,60,50,48,2.3333333333333335,0.75,0.4375,21,27,21,0,27
2,0.7,5,20,75,10,55,2.0,0.6,0.4,22,33,22,0,33
2,0.7,5,20,75,25,54,2.0625,0.6296296296296297,0.4074074074074074,22,32,22,0,32
2,0.7,5,20,75,50,48,2.3333333333333335,0.75,0.4375,21,27,21,0,27
2,0.7,5,25,50,10,55,2.0,0.6,0.4,22,33,22,0,33
2,0.7,5,25,50,25,54,2.0625,0.6296296296296297,0.4074074074074074,22,32,22,0,32
2,0.7,5,25,50,50,48,2.3333333333333335,0.75,0.4375,21,27,21,0,27
2,0.7,5,25,60,10,55,2.0,0.6,0.4,22,33,22,0,33
2,0.7,5,25,60,25,54,2.0625,0.6296296296296297,0.4074074074074074,22,32,22,0,32
2,0.7,5,25,60,50,48,2.3333333333333335,0.75,0.4375,21,27,21,0,27
2,0.7,5,25,75,10,55,2.0,0.6,0.4,22,33,22,0,33
2,0.7,5,25,75,25,54,2.0625,0.6296296296296297,0.4074074074074074,22,32,22,0,32
2,0.7,5,25,75,50,48,2.3333333333333335,0.75,0.4375,21,27,21,0,27
2,0.7,10,20,50,10,90,1.9056603773584906,0.5333333333333333,0.4111111111111111,37,53,32,5,53
2,0.7,10,20,50,25,87,1.7358490566037736,0.4482758620689655,0.39080459770114945,34,53,29,5,53
2,0.7,10,20,50,50,78,1.9565217391304348,0.5641025641025641,0.41025641025641024,32,46,29,3,46
2,0.7,10,20,60,10,90,1.9056603773584906,0.5333333333333333,0.4111111111111111,37,53,32,5,53
2,0.7,10,20,60,25,87,1.7358490566037736,0.4482758620689655,0.39080459770114945,34,53,29,5,53
2,0.7,10,20,60,50,78,1.9565217391304348,0.5641025641025641,0.41025641025641024,32,46,29,3,46
2,0.7,10,20,75,10,90,1.9056603773584906,0.5333333333333333,0.4111111111111111,37,53,32,5,53
2,0.7,10,20,75,25,87,1.7358490566037736,0.4482758620689655,0.39080459770114945,34,53,29,5,53
2,0.7,10,20,75,50,78,1.9565217391304348,0.5641025641025641,0.41025641025641024,32,46,29,3,46
2,0.7,10,25,50,10,90,1.9056603773584906,0.5333333333333333,0.4111111111111111,37,53,32,5,53
2,0.7,10,25,50,25,87,1.7358490566037736,0.4482758620689655,0.39080459770114945,34,53,29,5,53
2,0.7,10,25,50,50,78,1.9565217391304348,0.5641025641025641,0.41025641025641024,32,46,29,3,46
2,0.7,10,25,60,10,90,1.9056603773584906,0.5333333333333333,0.4111111111111111,37,53,32,5,53
2,0.7,10,25,60,25,87,1.7358490566037736,0.4482758620689655,0.39080459770114945,34,53,29,5,53
2,0.7,10,25,60,50,77,2.0,0.5844155844155844,0.4155844155844156,32,45,29,3,45
2,0.7,10,25,75,10,90,1.9056603773584906,0.5333333333333333,0.4111111111111111,37,53,32,5,53
2,0.7,10,25,75,25,87,1.7358490566037736,0.4482758620689655,0.39080459770114945,34,53,29,5,53
2,0.7,10,25,75,50,77,2.0,0.5844155844155844,0.4155844155844156,32,45,29,3,45
2,0.7,20,20,50,10,116,1.7246376811594204,0.43103448275862066,0.4051724137931034,47,69,36,11,69
2,0.7,20,20,50,25,104,2.0,0.5576923076923077,0.4423076923076923,46,58,35,11,58
2,0.7,20,20,50,50,90,1.4482758620689655,0.28888888888888886,0.35555555555555557,32,58,26,6,58
2,0.7,20,20,60,10,112,1.7878787878787878,0.4642857142857143,0.4107142857142857,46,66,36,10,66
2,0.7,20,20,60,25,102,1.9655172413793103,0.5490196078431373,0.43137254901960786,44,58,35,9,58
2,0.7,20,20,60,50,89,1.5087719298245614,0.3258426966292135,0.3595505617977528,32,57,27,5,57
2,0.7,20,20,75,10,112,1.7878787878787878,0.4642857142857143,0.4107142857142857,46,66,36,10,66
2,0.7,20,20,75,25,102,1.9655172413793103,0.5490196078431373,0.43137254901960786,44,58,35,9,58
2,0.7,20,20,75,50,89,1.5087719298245614,0.3258426966292135,0.3595505617977528,32,57,27,5,57
2,0.7,20,25,50,10,116,1.7246376811594204,0.43103448275862066,0.4051724137931034,47,69,36,11,69
2,0.7,20,25,50,25,104,2.0,0.5576923076923077,0.4423076923076923,46,58,35,11,58
2,0.7,20,25,50,50,90,1.4482758620689655,0.28888888888888886,0.35555555555555557,32,58,26,6,58
2,0.7,20,25,60,10,108,1.78125,0.46296296296296297,0.4074074074074074,44,64,35,9,64
2,0.7,20,25,60,25,98,1.9642857142857142,0.5510204081632653,0.42857142857142855,42,56,34,8,56
2,0.7,20,25,60,50,85,1.490909090909091,0.3176470588235294,0.35294117647058826,30,55,26,4,55
2,0.7,20,25,75,10,108,1.78125,0.46296296296296297,0.4074074074074074,44,64,35,9,64
2,0.7,20,25,75,25,98,1.9642857142857142,0.5510204081632653,0.42857142857142855,42,56,34,8,56
2,0.7,20,25,75,50,85,1.490909090909091,0.3176470588235294,0.35294117647058826,30,55,26,4,55
2,1.0,5,20,50,10,21,1.8461538461538463,0.5238095238095238,0.38095238095238093,8,13,8,0,13
2,1.0,5,20,50,25,20,2.0,0.6,0.4,8,12,8,0,12
2,1.0,5,20,50,50,19,2.1818181818181817,0.6842105263157895,0.42105263157894735,8,11,8,0,11
2,1.0,5,20,60,10,21,1.8461538461538463,0.5238095238095238,0.38095238095238093,8,13,8,0,13
2,1.0,5,20,60,25,20,2.0,0.6,0.4,8,12,8,0,12
2,1.0,5,20,60,50,19,2.1818181818181817,0.6842105263157895,0.42105263157894735,8,11,8,0,11
2,1.0,5,20,75,10,21,1.8461538461538463,0.5238095238095238,0.38095238095238093,8,13,8,0,13
2,1.0,5,20,75,25,20,2.0,0.6,0.4,8,12,8,0,12
2,1.0,5,20,75,50,19,2.1818181818181817,0.6842105263157895,0.42105263157894735,8,11,8,0,11
2,1.0,5,25,50,10,21,1.8461538461538463,0.5238095238095238,0.38095238095238093,8,13,8,0,13
2,1.0,5,25,50,25,20,2.0,0.6,0.4,8,12,8,0,12
2,1.0,5,25,50,50,19,2.1818181818181817,0.6842105263157895,0.42105263157894735,8,11,8,0,11
2,1.0,5,25,60,10,21,1.8461538461538463,0.5238095238095238,0.38095238095238093,8,13,8,0,13
2,1.0,5,25,60,25,20,2.0,0.6,0.4,8,12,8,0,12
2,1.0,5,25,60,50,19,2.1818181818181817,0.6842105263157895,0.42105263157894735,8,11,8,0,11
2,1.0,5,25,75,10,21,1.8461538461538463,0.5238095238095238,0.38095238095238093,8,13,8,0,13
2,1.0,5,25,75,25,20,2.0,0.6,0.4,8,12,8,0,12
2,1.0,5,25,75,50,19,2.1818181818181817,0.6842105263157895,0.42105263157894735,8,11,8,0,11
2,1.0,10,20,50,10,78,1.8333333333333333,0.5128205128205128,0.38461538461538464,30,48,29,1,48
2,1.0,10,20,50,25,76,1.8085106382978724,0.5,0.3815789473684211,29,47,28,1,47
2,1.0,10,20,50,50,64,2.189189189189189,0.6875,0.421875,27,37,27,0,37
2,1.0,10,20,60,10,78,1.8333333333333333,0.5128205128205128,0.38461538461538464,30,48,29,1,48
2,1.0,10,20,60,25,76,1.8085106382978724,0.5,0.3815789473684211,29,47,28,1,47
2,1.0,10,20,60,50,64,2.189189189189189,0.6875,0.421875,27,37,27,0,37
2,1.0,10,20,75,10,78,1.8333333333333333,0.5128205128205128,0.38461538461538464,30,48,29,1,48
2,1.0,10,20,75,25,76,1.8085106382978724,0.5,0.3815789473684211,29,47,28,1,47
2,1.0,10,20,75,50,64,2.189189189189189,0.6875,0.421875,27,37,27,0,37
2,1.0,10,25,50,10,78,1.8333333333333333,0.5128205128205128,0.38461538461538464,30,48,29,1,48
2,1.0,10,25,50,25,76,1.8085106382978724,0.5,0.3815789473684211,29,47,28,1,47
2,1.0,10,25,50,50,64,2.189189189189189,0.6875,0.421875,27,37,27,0,37
2,1.0,10,25,60,10,78,1.8333333333333333,0.5128205128205128,0.38461538461538464,30,48,29,1,48
2,1.0,10,25,60,25,76,1.8085106382978724,0.5,0.3815789473684211,29,47,28,1,47
2,1.0,10,25,60,50,64,2.189189189189189,0.6875,0.421875,27,37,27,0,37
2,1.0,10,25,75,10,78,1.8333333333333333,0.5128205128205128,0.38461538461538464,30,48,29,1,48
2,1.0,10,25,75,25,76,1.8085106382978724,0.5,0.3815789473684211,29,47,28,1,47
2,1.0,10,25,75,50,64,2.189189189189189,0.6875,0.421875,27,37,27,0,37
2,1.0,20,20,50,10,101,1.8305084745762712,0.48514851485148514,0.4158415841584158,42,59,33,9,59
2,1.0,20,20,50,25,89,2.0816326530612246,0.5955056179775281,0.449438202247191,40,49,31,9,49
2,1.0,20,20,50,50,82,1.6666666666666667,0.4146341463414634,0.3780487804878049,31,51,27,4,51
2,1.0,20,20,60,10,98,1.793103448275862,0.46938775510204084,0.40816326530612246,40,58,32,8,58
2,1.0,20,20,60,25,90,1.9230769230769231,0.5333333333333333,0.4222222222222222,38,52,31,7,52
2,1.0,20,20,60,50,81,1.7959183673469388,0.48148148148148145,0.3950617283950617,32,49,28,4,49
2,1.0,20,20,75,10,98,1.793103448275862,0.46938775510204084,0.40816326530612246,40,58,32,8,58
2,1.0,20,20,75,25,90,1.9230769230769231,0.5333333333333333,0.4222222222222222,38,52,31,7,52
2,1.0,20,20,75,50,81,1.7959183673469388,0.48148148148148145,0.3950617283950617,32,49,28,4,49
2,1.0,20,25,50,10,101,1.8305084745762712,0.48514851485148514,0.4158415841584158,42,59,33,9,59
2,1.0,20,25,50,25,89,2.0816326530612246,0.5955056179775281,0.449438202247191,40,49,31,9,49
2,1.0,20,25,50,50,82,1.6666666666666667,0.4146341463414634,0.3780487804878049,31,51,27,4,51
2,1.0,20,25,60,10,97,1.8245614035087718,0.4845360824742268,0.41237113402061853,40,57,32,8,57
2,1.0,20,25,60,25,90,1.9230769230769231,0.5333333333333333,0.4222222222222222,38,52,31,7,52
2,1.0,20,25,60,50,81,1.7959183673469388,0.48148148148148145,0.3950617283950617,32,49,28,4,49
2,1.0,20,25,75,10,97,1.8245614035087718,0.4845360824742268,0.41237113402061853,40,57,32,8,57
2,1.0,20,25,75,25,90,1.9230769230769231,0.5333333333333333,0.4222222222222222,38,52,31,7,52
2,1.0,20,25,75,50,81,1.7959183673469388,0.48148148148148145,0.3950617283950617,32,49,28,4,49
2,1.5,5,20,50,10,0,,,,0,0,0,0,0
2,1.5,5,20,50,25,0,,,,0,0,0,0,0
2,1.5,5,20,50,50,0,,,,0,0,0,0,0
2,1.5,5,20,60,10,0,,,,0,0,0,0,0
2,1.5,5,20,60,25,0,,,,0,0,0,0,0
2,1.5,5,20,60,50,0,,,,0,0,0,0,0
2,1.5,5,20,75,10,0,,,,0,0,0,0,0
2,1.5,5,20,75,25,0,,,,0,0,0,0,0
2,1.5,5,20,75,50,0,,,,0,0,0,0,0
2,1.5,5,25,50,10,0,,,,0,0,0,0,0
2,1.5,5,25,50,25,0,,,,0,0,0,0,0
2,1.5,5,25,50,50,0,,,,0,0,0,0,0
2,1.5,5,25,60,10,0,,,,0,0,0,0,0
2,1.5,5,25,60,25,0,,,,0,0,0,0,0
2,1.5,5,25,60,50,0,,,,0,0,0,0,0
2,1.5,5,25,75,10,0,,,,0,0,0,0,0
2,1.5,5,25,75,25,0,,,,0,0,0,0,0
2,1.5,5,25,75,50,0,,,,0,0,0,0,0
2,1.5,10,20,50,10,46,1.3125,0.21739130434782608,0.30434782608695654,14,32,14,0,32
2,1.5,10,20,50,25,44,1.2580645161290323,0.18181818181818182,0.29545454545454547,13,31,13,0,31
2,1.5,10,20,50,50,39,1.3333333333333333,0.23076923076923078,0.3076923076923077,12,27,12,0,27
2,1.5,10,20,60,10,46,1.3125,0.21739130434782608,0.30434782608695654,14,32,14,0,32
2,1.5,10,20,60,25,44,1.2580645161290323,0.18181818181818182,0.29545454545454547,13,31,13,0,31
2,1.5,10,20,60,50,39,1.3333333333333333,0.23076923076923078,0.3076923076923077,12,27,12,0,27
2,1.5,10,20,75,10,46,1.3125,0.21739130434782608,0.30434782608695654,14,32,14,0,32
2,1.5,10,20,75,25,44,1.2580645161290323,0.18181818181818182,0.29545454545454547,13,31,13,0,31
2,1.5,10,20,75,50,39,1.3333333333333333,0.23076923076923078,0.3076923076923077,12,27,12,0,27
2,1.5,10,25,50,10,46,1.3125,0.21739130434782608,0.30434782608695654,14,32,14,0,32
2,1.5,10,25,50,25,44,1.2580645161290323,0.18181818181818182,0.29545454545454547,13,31,13,0,31
2,1.5,10,25,50,50,39,1.3333333333333333,0.23076923076923078,0.3076923076923077,12,27,12,0,27
2,1.5,10,25,60,10,46,1.3125,0.21739130434782608,0.30434782608695654,14,32,14,0,32
2,1.5,10,25,60,25,44,1.2580645161290323,0.18181818181818182,0.29545454545454547,13,31,13,0,31
2,1.5,10,25,60,50,39,1.3333333333333333,0.23076923076923078,0.3076923076923077,12,27,12,0,27
2,1.5,10,25,75,10,46,1.3125,0.21739130434782608,0.30434782608695654,14,32,14,0,32
2,1.5,10,25,75,25,44,1.2580645161290323,0.18181818181818182,0.29545454545454547,13,31,13,0,31
2,1.5,10,25,75,50,39,1.3333333333333333,0.23076923076923078,0.3076923076923077,12,27,12,0,27
2,1.5,20,20,50,10,87,1.6727272727272726,0.42528735632183906,0.367816091954023,32,55,30,2,55
2,1.5,20,20,50,25,82,1.7450980392156863,0.4634146341463415,0.3780487804878049,31,51,29,2,51
2,1.5,20,20,50,50,71,2.097560975609756,0.6338028169014085,0.4225352112676056,30,41,28,2,41
2,1.5,20,20,60,10,87,1.6727272727272726,0.42528735632183906,0.367816091954023,32,55,30,2,55
2,1.5,20,20,60,25,82,1.7450980392156863,0.4634146341463415,0.3780487804878049,31,51,29,2,51
2,1.5,20,20,60,50,71,2.097560975609756,0.6338028169014085,0.4225352112676056,30,41,28,2,41
2,1.5,20,20,75,10,87,1.6727272727272726,0.42528735632183906,0.367816091954023,32,55,30,2,55
2,1.5,20,20,75,25,82,1.7450980392156863,0.4634146341463415,0.3780487804878049,31,51,29,2,51
2,1.5,20,20,75,50,71,2.097560975609756,0.6338028169014085,0.4225352112676056,30,41,28,2,41
2,1.5,20,25,50,10,87,1.6727272727272726,0.42528735632183906,0.367816091954023,32,55,30,2,55
2,1.5,20,25,50,25,82,1.7450980392156863,0.4634146341463415,0.3780487804878049,31,51,29,2,51
2,1.5,20,25,50,50,71,2.097560975609756,0.6338028169014085,0.4225352112676056,30,41,28,2,41
2,1.5,20,25,60,10,87,1.6727272727272726,0.42528735632183906,0.367816091954023,32,55,30,2,55
2,1.5,20,25,60,25,82,1.7450980392156863,0.4634146341463415,0.3780487804878049,31,51,29,2,51
2,1.5,20,25,60,50,72,1.9767441860465116,0.5833333333333334,0.4027777777777778,29,43,28,1,43
2,1.5,20,25,75,10,87,1.6727272727272726,0.42528735632183906,0.367816091954023,32,55,30,2,55
2,1.5,20,25,75,25,82,1.7450980392156863,0.4634146341463415,0.3780487804878049,31,51,29,2,51
2,1.5,20,25,75,50,72,1.9767441860465116,0.5833333333333334,0.4027777777777778,29,43,28,1,43
