trade_id,symbol,dir,ts_open_utc,ts_close_utc,entry,sl,tp,lots,exit_reason,gross_pnl,commission,swap,net_pnl,r_multiple,swept_level,sweep_side,target_mode,fill_depth
21,XAUUSD,short,1738678000,1738678060,2830.68,2832.25,2827.55,0.53,sl_hit,-83.21,-1.05,0.0,-84.25999999999999,-1.0,2824.54,1,RR,0.0
22,XAUUSD,short,1738767340,1738767600,2870.58,2872.77,2866.19,0.37,sl_hit,-81.03,-0.74,0.0,-81.77,-1.0,2872.17,1,RR,0.0
23,XAUUSD,long,1738853620,1738853800,2850.07,2846.4,2857.41,0.22,sl_hit,-80.74,-0.44,0.0,-81.17999999999999,-1.0,2848.74,-1,RR,0.0
24,XAUUSD,short,1739197780,1739198140,2903.9,2905.18,2901.35,0.63,sl_hit,-80.64,-1.28,0.0,-81.92,-1.0,2903.25,1,RR,0.0
25,XAUUSD,long,1739282620,1739286160,2898.22,2894.81,2905.04,0.23,sl_hit,-78.43,-0.47,0.0,-78.9,-1.0,2903.03,-1,RR,0.0
26,XAUUSD,short,1739462140,1739462360,2919.46,2921.06,2916.26,0.5,sl_hit,-80.0,-1.02,0.0,-81.02,-1.0,2920.66,1,RR,0.0
27,XAUUSD,long,1739541880,1739542180,2919.27,2915.0,2927.81,0.18,sl_hit,-76.86,-0.37,0.0,-77.23,-1.0,2923.25,-1,RR,0.0
28,XAUUSD,short,1739888440,1739888560,2921.04,2922.44,2918.23,0.55,sl_hit,-77.0,-1.13,0.0,-78.13,-1.0,2915.25,1,RR,0.0
29,XAUUSD,long,1739981920,1739987140,2927.08,2922.14,2936.96,0.15,sl_hit,-74.1,-0.31,0.0,-74.41,-1.0,2924.0,-1,RR,0.0
30,XAUUSD,long,1740061420,1740062140,2927.64,2923.69,2935.54,0.19,tp_hit,150.1,-0.39,0.0,149.71,2.000000000000115,2933.82,-1,RR,0.0
31,XAUUSD,short,1740406340,1740406420,2955.4,2956.29,2953.62,0.87,tp_hit,154.86,-1.8,0.0,153.06,2.000000000000511,2948.65,1,RR,0.0
32,XAUUSD,long,1740497980,1740499600,2906.0,2899.87,2918.25,0.13,sl_hit,-79.69,-0.26,0.0,-79.95,-1.0,2929.46,-1,RR,0.0
33,XAUUSD,long,1740580240,1740580300,2894.49,2892.04,2899.39,0.32,sl_hit,-78.4,-0.65,0.0,-79.05000000000001,-1.0,2905.77,-1,RR,0.0
34,XAUUSD,long,1740752020,1740753500,2845.92,2841.84,2854.07,0.19,sl_hit,-77.52,-0.38,0.0,-77.89999999999999,-1.0,2850.97,-1,RR,0.0
35,XAUUSD,short,1741011460,1741012240,2874.1,2875.29,2871.71,0.64,sl_hit,-76.16,-1.29,0.0,-77.45,-1.0,2871.98,1,RR,0.0
36,XAUUSD,short,1741097080,1741097560,2921.98,2923.12,2919.71,0.67,tp_hit,152.09,-1.37,0.0,150.72,1.991228070175645,2921.2,1,RR,0.0
37,XAUUSD,long,1741183720,1741184320,2902.81,2899.03,2910.36,0.2,sl_hit,-75.6,-0.41,0.0,-76.00999999999999,-1.0,2901.94,-1,RR,0.0
38,XAUUSD,short,1741360420,1741360880,2928.4,2930.58,2924.03,0.35,tp_hit,152.95,-0.72,0.0,152.23,2.0045871559634034,2922.95,1,RR,0.0
39,XAUUSD,long,1741611760,1741612000,2904.39,2903.53,2906.1,0.92,tp_hit,157.32,-1.87,0.0,155.45,1.9883720930240552,2904.36,-1,RR,0.0
40,XAUUSD,short,1741786780,1741789480,2918.18,2923.52,2907.5,0.15,tp_hit,160.2,-0.31,0.0,159.89,1.9999999999999147,2921.16,1,RR,0.0
41,XAUUSD,short,1741871500,1741871680,2948.38,2949.23,2946.69,0.96,tp_hit,162.24,-1.98,0.0,160.26000000000002,1.988235294117924,2945.88,1,RR,0.0
42,XAUUSD,short,1742304820,1742304860,3030.44,3031.47,3028.37,0.8,sl_hit,-82.4,-1.7,0.0,-84.10000000000001,-1.0,3018.86,1,RR,0.0
43,XAUUSD,long,1742397580,1742397800,3028.5,3026.87,3031.76,0.5,sl_hit,-81.5,-1.06,0.0,-82.56,-1.0,3027.33,-1,RR,0.0
44,XAUUSD,long,1742479720,1742479900,3034.96,3033.23,3038.43,0.47,sl_hit,-81.31,-1.0,0.0,-82.31,-1.0,3041.8,-1,RR,0.0
45,XAUUSD,long,1742568820,1742569060,3012.19,3007.98,3020.61,0.19,sl_hit,-79.99,-0.4,0.0,-80.39,-1.0,3021.75,-1,RR,0.0
46,XAUUSD,short,1742910800,1742911000,3020.87,3021.97,3018.66,0.72,sl_hit,-79.2,-1.52,0.0,-80.72,-1.0,3021.07,1,RR,0.0
47,XAUUSD,short,1743080900,1743081460,3054.71,3055.99,3052.14,0.61,tp_hit,156.77,-1.3,0.0,155.47,2.0078125000005276,3036.69,1,RR,0.0
